index,num_topics,alpha,beta,coherence,silhouette
0,3,asymmetric,auto,0.28160134049506375,0.7297222046466745
1,4,asymmetric,auto,0.2707449558549085,0.6388430982838691
2,5,asymmetric,auto,0.2852760016902017,0.565901959818333
