index,num_topics,alpha,beta,coherence,silhouette
0,3,asymmetric,0.9,0.29013965178308615,0.770006941719509
1,4,asymmetric,0.9,0.2720491394730039,0.7015895193925017
2,5,asymmetric,0.9,0.25703889847871786,0.6305217388459546


feito com remoção de 0.1 frequent tokens
