index,num_topics,alpha,beta,coherence,silhouette
0,8,asymmetric,0.9,0.28579044986331925,0.5751127140054378
1,9,asymmetric,0.9,0.3285612123220078,0.5828038828298062
2,10,asymmetric,0.9,0.351304234991072,0.5811475895940162
